transaction_id,merchant_id,category,amount_normalized,raw_amount
tx-000001729,merchant-00656,restaurante,0.656438,16410.95
tx-000001730,merchant-00498,servicios,0.801418,20035.45
tx-000001731,merchant-03408,servicios,0.558904,13972.6
tx-000001732,merchant-00478,otros,0.794661,19866.53
tx-000001733,merchant-00334,ferreteria,0.267284,6682.1
tx-000001734,merchant-00639,ropa,0.834788,20869.69
tx-000001735,merchant-00796,ferreteria,0.960666,24016.64
tx-000001736,merchant-04356,transporte,0.725722,18143.04
tx-000001737,merchant-04311,ropa,0.191082,4777.04
tx-000001738,merchant-01466,colmado,0.570888,14272.19
tx-000001739,merchant-03402,ferreteria,0.749696,18742.4
tx-000001740,merchant-04724,servicios,0.766751,19168.77
tx-000001741,merchant-03499,ferreteria,0.675144,16878.59
tx-000001742,merchant-01478,colmado,0.168476,4211.89
tx-000001743,merchant-02765,farmacia,0.402754,10068.85
tx-000001744,merchant-04915,restaurante,0.534833,13370.82
tx-000001745,merchant-02582,colmado,0.933653,23341.32
tx-000001746,merchant-02660,servicios,0.99148,24787.0
tx-000001747,merchant-03528,servicios,0.413519,10337.97
tx-000001748,merchant-04614,colmado,0.609196,15229.91
tx-000001749,merchant-04508,electronica,0.2155,5387.51
tx-000001750,merchant-03707,restaurante,0.361288,9032.21
tx-000001751,merchant-00002,alimentos,0.959905,23997.62
tx-000001752,merchant-04881,alimentos,0.98299,24574.76
tx-000001753,merchant-02473,alimentos,0.518574,12964.35
tx-000001754,merchant-01818,ropa,0.301733,7543.33
tx-000001755,merchant-00178,electronica,0.856009,21400.22
tx-000001756,merchant-04189,colmado,0.919274,22981.85
tx-000001757,merchant-04683,farmacia,0.571527,14288.17
tx-000001758,merchant-03772,servicios,0.096098,2402.46
tx-000001759,merchant-02171,servicios,0.157795,3944.87
tx-000001760,merchant-02047,ropa,0.889846,22246.15
tx-000001761,merchant-02461,ferreteria,0.257731,6443.28
tx-000001762,merchant-04662,ropa,0.571346,14283.65
tx-000001763,merchant-02660,restaurante,0.734798,18369.94
tx-000001764,merchant-04721,ferreteria,0.174557,4363.92
tx-000001765,merchant-02461,alimentos,0.596041,14901.02
tx-000001766,merchant-04721,transporte,0.731328,18283.19
tx-000001767,merchant-00459,servicios,0.08032,2008.01
tx-000001768,merchant-03558,transporte,0.349234,8730.86
tx-000001769,merchant-00988,ropa,0.930386,23259.64
tx-000001770,merchant-04935,alimentos,0.748183,18704.58
tx-000001771,merchant-03134,alimentos,0.634619,15865.48
tx-000001772,merchant-00338,servicios,0.306174,7654.35
tx-000001773,merchant-01226,servicios,0.54085,13521.25
tx-000001774,merchant-01809,farmacia,0.503397,12584.92
tx-000001775,merchant-03219,restaurante,0.052419,1310.47
tx-000001776,merchant-04713,colmado,0.753334,18833.36
tx-000001777,merchant-03539,electronica,0.091903,2297.57
tx-000001778,merchant-01213,farmacia,0.786796,19669.89
tx-000001779,merchant-03899,otros,0.337496,8437.4
tx-000001780,merchant-04491,transporte,0.745824,18645.61
tx-000001781,merchant-03265,colmado,0.264033,6600.82
tx-000001782,merchant-01069,farmacia,0.435622,10890.55
tx-000001783,merchant-01623,restaurante,0.481961,12049.02
tx-000001784,merchant-04681,ropa,0.396528,9913.2
tx-000001785,merchant-04295,ropa,0.562045,14051.13
tx-000001786,merchant-02182,transporte,0.24383,6095.76
tx-000001787,merchant-04719,ferreteria,0.324765,8119.12
tx-000001788,merchant-03389,transporte,0.114305,2857.62
tx-000001789,merchant-01561,servicios,0.366537,9163.43
tx-000001790,merchant-00199,electronica,0.345836,8645.9
tx-000001791,merchant-02865,otros,0.170917,4272.92
tx-000001792,merchant-03623,otros,0.821941,20548.52
tx-000001793,merchant-00368,ropa,0.147527,3688.17
tx-000001794,merchant-03063,farmacia,0.201286,5032.15
tx-000001795,merchant-00703,ferreteria,0.758218,18955.46
tx-000001796,merchant-01992,otros,0.740102,18502.56
tx-000001797,merchant-02357,alimentos,0.926876,23171.91
tx-000001798,merchant-00912,electronica,0.344585,8614.62
tx-000001799,merchant-00187,servicios,0.451162,11279.04
tx-000001800,merchant-04408,ropa,0.210592,5264.79
tx-000001801,merchant-04287,electronica,0.205394,5134.84
tx-000001802,merchant-01158,alimentos,0.549702,13742.56
tx-000001803,merchant-04316,alimentos,0.377854,9446.34
tx-000001804,merchant-00493,electronica,0.256946,6423.64
tx-000001805,merchant-02223,alimentos,0.202295,5057.37
tx-000001806,merchant-00069,ferreteria,0.466031,11650.77
tx-000001807,merchant-02223,servicios,0.389868,9746.7
tx-000001808,merchant-00157,electronica,0.864554,21613.84
tx-000001809,merchant-03167,ropa,0.867676,21691.89
tx-000001810,merchant-04166,ferreteria,0.979833,24495.83
tx-000001811,merchant-03971,otros,0.904064,22601.61
tx-000001812,merchant-01528,ropa,0.532498,13312.44
tx-000001813,merchant-03752,colmado,0.50165,12541.24
tx-000001814,merchant-00177,alimentos,0.926497,23162.43
tx-000001815,merchant-04337,electronica,0.248897,6222.43
tx-000001816,merchant-03223,farmacia,0.334902,8372.56
tx-000001817,merchant-02883,servicios,0.020336,508.39
tx-000001818,merchant-01935,colmado,0.62598,15649.51
tx-000001819,merchant-00508,electronica,0.277326,6933.16
tx-000001820,merchant-00242,colmado,0.87892,21973.0
tx-000001821,merchant-01848,farmacia,0.949218,23730.45
tx-000001822,merchant-03219,farmacia,0.343102,8577.56
tx-000001823,merchant-03132,colmado,0.08962,2240.49
tx-000001824,merchant-01864,transporte,0.960684,24017.11
tx-000001825,merchant-01252,transporte,0.24188,6047.0
tx-000001826,merchant-04960,servicios,0.970596,24264.9
tx-000001827,merchant-01080,ropa,0.450271,11256.77
tx-000001828,merchant-04760,colmado,0.653168,16329.19
tx-000001829,merchant-01658,farmacia,0.68468,17117.01
tx-000001830,merchant-04292,farmacia,0.31038,7759.51
tx-000001831,merchant-01190,otros,0.431204,10780.1
tx-000001832,merchant-02601,ferreteria,0.917278,22931.95
tx-000001833,merchant-00970,farmacia,0.558226,13955.64
tx-000001834,merchant-01193,alimentos,0.318962,7974.06
tx-000001835,merchant-03392,transporte,0.765904,19147.6
tx-000001836,merchant-02243,farmacia,0.304742,7618.54
tx-000001837,merchant-00875,farmacia,0.77955,19488.74
tx-000001838,merchant-02187,otros,0.186377,4659.43
tx-000001839,merchant-01892,otros,0.567909,14197.73
tx-000001840,merchant-00214,servicios,0.233718,5842.95
tx-000001841,merchant-03905,farmacia,0.081316,2032.91
tx-000001842,merchant-04954,restaurante,0.50332,12583.0
tx-000001843,merchant-03064,farmacia,0.712595,17814.88
tx-000001844,merchant-04026,restaurante,0.852425,21310.63
tx-000001845,merchant-01584,ropa,0.139238,3480.94
tx-000001846,merchant-00123,electronica,0.034165,854.13
tx-000001847,merchant-01824,ropa,0.950298,23757.44
tx-000001848,merchant-00542,farmacia,0.758261,18956.53
tx-000001849,merchant-03599,otros,0.927249,23181.22
tx-000001850,merchant-02662,restaurante,0.490963,12274.08
tx-000001851,merchant-03503,transporte,0.887812,22195.29
tx-000001852,merchant-04981,transporte,0.776662,19416.56
tx-000001853,merchant-03229,otros,0.72076,18019.01
tx-000001854,merchant-04686,otros,0.939261,23481.52
tx-000001855,merchant-00316,colmado,0.537087,13427.18
tx-000001856,merchant-03743,alimentos,0.111098,2777.44
tx-000001857,merchant-02013,colmado,0.878024,21950.61
tx-000001858,merchant-00322,colmado,0.538794,13469.84
tx-000001859,merchant-00404,ropa,0.388623,9715.58
tx-000001860,merchant-03261,electronica,0.292597,7314.93
tx-000001861,merchant-02343,restaurante,0.77413,19353.24
tx-000001862,merchant-02412,otros,0.168154,4203.84
tx-000001863,merchant-04236,farmacia,0.919195,22979.87
tx-000001864,merchant-03701,ferreteria,0.464652,11616.29
tx-000001865,merchant-00928,farmacia,0.723202,18080.04
tx-000001866,merchant-04477,farmacia,0.779174,19479.34
tx-000001867,merchant-02650,restaurante,0.39428,9857.01
tx-000001868,merchant-03717,otros,0.026862,671.56
tx-000001869,merchant-01655,restaurante,0.896824,22420.61
tx-000001870,merchant-02655,farmacia,0.091999,2299.98
tx-000001871,merchant-01013,ferreteria,0.718938,17973.45
tx-000001872,merchant-03682,servicios,0.115937,2898.42
tx-000001873,merchant-03147,colmado,0.087136,2178.4
tx-000001874,merchant-01310,transporte,0.612848,15321.21
tx-000001875,merchant-00360,farmacia,0.551245,13781.13
tx-000001876,merchant-04633,farmacia,0.912428,22810.71
tx-000001877,merchant-01185,farmacia,0.1638,4095.0
tx-000001878,merchant-00421,transporte,0.769618,19240.46
tx-000001879,merchant-03656,electronica,0.309446,7736.15
tx-000001880,merchant-00964,farmacia,0.6272,15680.0
tx-000001881,merchant-00029,otros,0.960513,24012.83
tx-000001882,merchant-00101,restaurante,0.765865,19146.63
tx-000001883,merchant-04085,colmado,0.498632,12465.81
tx-000001884,merchant-04981,restaurante,0.80784,20195.99
tx-000001885,merchant-04824,restaurante,0.239402,5985.06
tx-000001886,merchant-03620,ferreteria,0.454831,11370.78
tx-000001887,merchant-00054,ropa,0.602014,15050.35
tx-000001888,merchant-02279,otros,0.882404,22060.09
tx-000001889,merchant-01701,alimentos,0.629378,15734.45
tx-000001890,merchant-00452,servicios,0.18647,4661.76
tx-000001891,merchant-00266,otros,0.038648,966.19
tx-000001892,merchant-02445,servicios,0.838338,20958.46
tx-000001893,merchant-00402,ferreteria,0.920544,23013.6
tx-000001894,merchant-01461,farmacia,0.418123,10453.08
tx-000001895,merchant-04874,otros,0.672746,16818.66
tx-000001896,merchant-01454,restaurante,0.787733,19693.32
tx-000001897,merchant-02951,alimentos,0.749836,18745.9
tx-000001898,merchant-02452,servicios,0.09494,2373.5
tx-000001899,merchant-03105,ferreteria,0.369832,9245.81
tx-000001900,merchant-04510,ferreteria,0.758925,18973.13
tx-000001901,merchant-01103,ferreteria,0.294247,7356.18
tx-000001902,merchant-02249,servicios,0.69523,17380.75
tx-000001903,merchant-04298,ropa,0.527999,13199.97
tx-000001904,merchant-00477,ferreteria,0.696438,17410.95
tx-000001905,merchant-04334,ferreteria,0.572224,14305.61
tx-000001906,merchant-04955,electronica,0.484696,12117.39
tx-000001907,merchant-02593,electronica,0.4282,10704.99
tx-000001908,merchant-02899,farmacia,0.52634,13158.51
tx-000001909,merchant-04067,colmado,0.615062,15376.54
tx-000001910,merchant-04078,restaurante,0.729726,18243.16
tx-000001911,merchant-04993,ropa,0.808364,20209.11
tx-000001912,merchant-01586,alimentos,0.70917,17729.25
tx-000001913,merchant-03809,ferreteria,0.119971,2999.27
tx-000001914,merchant-01699,otros,0.737994,18449.84
tx-000001915,merchant-03392,alimentos,0.998989,24974.73
tx-000001916,merchant-04591,ropa,0.335125,8378.12
tx-000001917,merchant-01649,electronica,0.013275,331.87
tx-000001918,merchant-00556,electronica,0.255909,6397.72
tx-000001919,merchant-04506,servicios,0.301684,7542.09
tx-000001920,merchant-00933,servicios,0.767498,19187.46
tx-000001921,merchant-04661,otros,0.342679,8566.97
tx-000001922,merchant-01439,ropa,0.960192,24004.81
tx-000001923,merchant-02769,restaurante,0.331854,8296.35
tx-000001924,merchant-00292,farmacia,0.916331,22908.27
tx-000001925,merchant-03774,colmado,0.482532,12063.31
tx-000001926,merchant-03789,transporte,0.896137,22403.42
tx-000001927,merchant-00459,colmado,0.927934,23198.36
tx-000001928,merchant-02585,colmado,0.300745,7518.63
tx-000001929,merchant-01707,otros,0.536814,13420.34
tx-000001930,merchant-02897,ferreteria,0.686122,17153.06
tx-000001931,merchant-02298,alimentos,0.969674,24241.85
tx-000001932,merchant-03074,colmado,0.340474,8511.85
tx-000001933,merchant-04678,otros,0.842721,21068.02
tx-000001934,merchant-04876,ferreteria,0.390787,9769.68
tx-000001935,merchant-02526,servicios,0.864864,21621.61
tx-000001936,merchant-02225,transporte,0.71042,17760.51
tx-000001937,merchant-01947,servicios,0.088624,2215.6
tx-000001938,merchant-02480,ropa,0.453002,11325.06
tx-000001939,merchant-01434,ferreteria,0.52605,13151.26
tx-000001940,merchant-00307,ropa,0.375467,9386.68
tx-000001941,merchant-03636,colmado,0.913527,22838.18
tx-000001942,merchant-03954,colmado,0.026885,672.12
tx-000001943,merchant-02787,restaurante,0.15577,3894.24
tx-000001944,merchant-04290,electronica,0.732976,18324.4
tx-000001945,merchant-01174,ferreteria,0.775982,19399.55
tx-000001946,merchant-04229,farmacia,0.822494,20562.36
tx-000001947,merchant-00300,restaurante,0.206777,5169.42
tx-000001948,merchant-04280,ferreteria,0.388813,9720.33
tx-000001949,merchant-00361,otros,0.006102,152.54
tx-000001950,merchant-02731,restaurante,0.872131,21803.28
tx-000001951,merchant-00845,colmado,0.889408,22235.19
tx-000001952,merchant-02560,alimentos,0.766648,19166.2
tx-000001953,merchant-02558,ropa,0.578405,14460.12
tx-000001954,merchant-01578,electronica,0.322239,8055.97
tx-000001955,merchant-02615,restaurante,0.278096,6952.41
tx-000001956,merchant-02234,farmacia,0.671782,16794.54
tx-000001957,merchant-00938,alimentos,0.159181,3979.53
tx-000001958,merchant-04585,colmado,0.958382,23959.54
tx-000001959,merchant-04445,servicios,0.10417,2604.26
tx-000001960,merchant-02221,farmacia,0.550267,13756.67
tx-000001961,merchant-02321,otros,0.943391,23584.78
tx-000001962,merchant-00584,electronica,0.246336,6158.39
tx-000001963,merchant-02775,colmado,0.614036,15350.91
tx-000001964,merchant-01066,alimentos,0.44476,11119.01
tx-000001965,merchant-00414,ferreteria,0.471794,11794.85
tx-000001966,merchant-00706,transporte,0.384832,9620.81
tx-000001967,merchant-04884,otros,0.393133,9828.32
tx-000001968,merchant-03653,otros,0.630212,15755.29
tx-000001969,merchant-02723,ropa,0.356913,8922.83
tx-000001970,merchant-04371,ferreteria,0.713473,17836.82
tx-000001971,merchant-03815,otros,0.973734,24343.36
tx-000001972,merchant-03837,ferreteria,0.133532,3338.29
tx-000001973,merchant-03813,restaurante,0.456673,11416.83
tx-000001974,merchant-01834,farmacia,0.233231,5830.77
tx-000001975,merchant-02114,servicios,0.861374,21534.35
tx-000001976,merchant-02707,servicios,0.393293,9832.32
tx-000001977,merchant-00248,ferreteria,0.454376,11359.41
tx-000001978,merchant-02880,restaurante,0.476384,11909.59
tx-000001979,merchant-01400,electronica,0.462319,11557.98
tx-000001980,merchant-04952,otros,0.768406,19210.14
tx-000001981,merchant-00844,transporte,0.129139,3228.48
tx-000001982,merchant-00877,servicios,0.817918,20447.94
tx-000001983,merchant-00582,electronica,0.557038,13925.94
tx-000001984,merchant-03284,otros,0.53368,13342.0
tx-000001985,merchant-01997,colmado,0.414615,10365.38
tx-000001986,merchant-03952,transporte,0.160702,4017.56
tx-000001987,merchant-01706,otros,0.067928,1698.2
tx-000001988,merchant-03567,otros,0.432286,10807.16
tx-000001989,merchant-04461,ropa,0.787752,19693.8
tx-000001990,merchant-00639,otros,0.174739,4368.48
tx-000001991,merchant-00937,otros,0.837075,20926.87
tx-000001992,merchant-02666,colmado,0.596883,14922.08
tx-000001993,merchant-03648,farmacia,0.099459,2486.47
tx-000001994,merchant-03325,ferreteria,0.30942,7735.49
tx-000001995,merchant-04886,transporte,0.599063,14976.57
tx-000001996,merchant-00504,ferreteria,0.328754,8218.84
tx-000001997,merchant-01139,otros,0.219176,5479.41
tx-000001998,merchant-00002,farmacia,0.90345,22586.24
tx-000001999,merchant-03711,colmado,0.66156,16538.99
tx-000002000,merchant-04735,restaurante,0.29292,7323.01
tx-000002001,merchant-02594,electronica,0.197275,4931.88
tx-000002002,merchant-02495,transporte,0.571136,14278.4
tx-000002003,merchant-02821,ferreteria,0.718356,17958.89
tx-000002004,merchant-04182,transporte,0.583562,14589.04
tx-000002005,merchant-02410,alimentos,0.847942,21198.54
tx-000002006,merchant-04497,alimentos,0.370484,9262.11
tx-000002007,merchant-04588,servicios,0.002842,71.04
tx-000002008,merchant-02312,alimentos,0.111479,2786.97
tx-000002009,merchant-04835,transporte,0.236771,5919.27
tx-000002010,merchant-03136,transporte,0.625964,15649.1
tx-000002011,merchant-04466,ropa,0.382802,9570.05
tx-000002012,merchant-03891,farmacia,0.663162,16579.06
tx-000002013,merchant-03151,servicios,0.18985,4746.26
tx-000002014,merchant-01264,electronica,0.840283,21007.07
tx-000002015,merchant-01029,farmacia,0.997461,24936.53
tx-000002016,merchant-00129,farmacia,0.01358,339.49
tx-000002017,merchant-03988,transporte,0.721896,18047.41
tx-000002018,merchant-01113,ferreteria,0.975025,24375.63
tx-000002019,merchant-03407,restaurante,0.138946,3473.65
tx-000002020,merchant-04952,transporte,0.893795,22344.88
tx-000002021,merchant-03723,colmado,0.624002,15600.05
tx-000002022,merchant-03687,transporte,0.425276,10631.91
tx-000002023,merchant-01523,transporte,0.356597,8914.92
tx-000002024,merchant-04735,restaurante,0.605364,15134.1
tx-000002025,merchant-01940,colmado,0.84711,21177.76
tx-000002026,merchant-04475,otros,0.270712,6767.8
tx-000002027,merchant-00311,otros,0.368236,9205.9
tx-000002028,merchant-03020,ferreteria,0.484302,12107.54
tx-000002029,merchant-00656,farmacia,0.581108,14527.71
tx-000002030,merchant-04313,electronica,0.730725,18268.13
tx-000002031,merchant-00641,colmado,0.466006,11650.16
tx-000002032,merchant-00725,ropa,0.890136,22253.39
tx-000002033,merchant-00640,colmado,0.473507,11837.67
tx-000002034,merchant-02560,otros,0.798502,19962.55
tx-000002035,merchant-02815,colmado,0.054669,1366.72
tx-000002036,merchant-03841,restaurante,0.77897,19474.25
tx-000002037,merchant-03844,otros,0.513638,12840.94
tx-000002038,merchant-03449,servicios,0.734347,18358.67
tx-000002039,merchant-02414,electronica,0.96066,24016.5
tx-000002040,merchant-04896,electronica,0.169173,4229.33
tx-000002041,merchant-04618,electronica,0.727518,18187.94
tx-000002042,merchant-03877,otros,0.063295,1582.37
tx-000002043,merchant-00423,electronica,0.170741,4268.53
tx-000002044,merchant-00224,electronica,0.809278,20231.95
